id,latitude,longitude,neighbourhood,room_type,bedrooms,cleaning_fee,security_deposit,Free_parking_on_premises,extra_people,Pool,Dryer,m2,reviews_per_month,Hot_tub,Air_conditioning,Crib,Washer,Dishwasher,Suitable_for_events,property_type,Full_kitchen,Internet,Bathtub,Cable_TV,price
18666676,-22.963620000000002,-43.17555,0,0,1.0,150.0,0.0,0,0.0,0,0,12169.0,0.71,0,1,0,1,0,0,1,0,1,0,0,227.0
18668478,-22.980339999999998,-43.19213,0,1,1.0,30.0,0.0,0,60.0,0,0,12169.0,2.16,0,0,0,1,0,0,1,0,0,0,0,55.0
18670629,-22.98548,-43.19303,1,0,1.0,150.0,500.0,0,50.0,0,0,20908.0,3.6,0,1,0,0,0,0,1,0,0,0,1,197.0
18683119,-22.98085,-43.221709999999995,3,0,3.0,350.0,0.0,0,0.0,0,0,23625.0,0.11,0,1,0,1,0,1,1,0,0,0,0,554.0
18689672,-22.9668,-43.39228,7,1,2.0,35.0,0.0,1,70.0,1,0,9334.0,0.67,1,1,0,1,0,0,1,0,0,0,0,231.0
18709322,-22.98459,-43.22365,3,0,3.0,320.0,1000.0,1,0.0,0,0,23625.0,0.8,0,1,0,1,0,0,1,0,0,0,1,999.0
18729409,-22.9852,-43.20202000000001,1,0,2.0,189.0,630.0,0,147.0,0,0,20908.0,0.74,0,1,0,1,0,0,1,0,0,0,0,411.0
18745253,-22.982329999999997,-43.19481,0,0,0.0,150.0,0.0,0,21.0,0,0,12169.0,0.21,0,1,0,0,0,0,1,0,0,0,0,63.0
18751562,-22.94908,-43.19121,8,0,2.0,180.0,800.0,1,0.0,1,0,11378.0,0.23,0,1,0,1,0,0,1,0,0,0,0,453.0
18754739,-22.97354,-43.39458,7,1,1.0,0.0,0.0,0,0.0,1,0,9334.0,1.51,0,1,0,0,0,0,1,0,0,0,0,88.0
18755574,-23.0233,-43.4511,12,0,4.0,100.0,500.0,1,300.0,1,0,6120.0,0.38,0,1,0,1,0,0,4,0,0,0,0,802.0
18765433,-22.98499,-43.19388,1,0,3.0,139.0,0.0,1,70.0,0,0,20908.0,0.78,0,1,0,1,0,0,1,0,0,0,0,231.0
18774130,-22.98511,-43.1925,0,0,1.0,180.0,0.0,0,0.0,0,1,12169.0,1.52,0,1,0,1,1,0,1,0,0,0,1,298.0
18784741,-22.98666,-43.21082,1,0,0.0,150.0,0.0,0,0.0,0,0,20908.0,1.25,0,1,0,0,0,0,1,0,0,0,0,189.0
18791020,-22.98391,-43.21654,3,0,1.0,150.0,0.0,0,0.0,0,0,23625.0,0.71,0,1,0,0,0,0,1,0,0,0,0,390.0
18793622,-22.98641,-43.226079999999996,3,0,4.0,220.0,1500.0,1,110.0,0,1,23625.0,1.74,0,1,0,1,1,0,0,0,0,1,1,600.0
18808468,-22.984779999999997,-43.22177,3,0,3.0,350.0,0.0,1,0.0,0,0,23625.0,0.13,0,1,0,1,0,0,1,0,0,0,0,584.0
18810409,-22.95295,-43.18302,8,0,1.0,100.0,1000.0,0,50.0,0,1,11378.0,1.15,0,1,0,1,0,0,1,0,0,0,0,113.0
18820613,-22.9791,-43.192859999999996,0,0,0.0,80.0,0.0,0,70.0,0,0,12169.0,2.83,0,1,0,0,0,0,1,0,0,0,0,181.0
18821104,-22.971829999999997,-43.18807,0,0,1.0,130.0,400.0,0,35.0,0,0,12169.0,1.62,0,1,0,1,0,0,1,0,1,0,1,101.0
18833876,-22.9229,-43.177209999999995,9,0,1.0,150.0,800.0,0,60.0,0,1,9264.0,0.58,0,1,0,1,0,0,1,0,0,0,0,105.0
18836408,-22.97034,-43.18517,0,0,2.0,160.0,400.0,0,50.0,0,0,12169.0,0.67,0,1,0,1,0,0,1,0,0,0,1,348.0
18838464,-22.95024,-43.18531,8,0,2.0,150.0,0.0,1,0.0,0,0,11378.0,0.42,0,1,0,1,0,0,1,0,1,0,0,269.0
18851536,-22.969839999999998,-43.18522,0,0,2.0,150.0,900.0,0,50.0,0,0,12169.0,2.98,0,1,0,0,0,0,1,0,0,0,1,139.0
18857362,-22.97295,-43.39167,7,1,1.0,0.0,0.0,1,70.0,1,0,9334.0,2.07,0,1,0,0,0,0,1,0,1,0,0,88.0
18876135,-22.98301,-43.22572,3,0,2.0,120.0,1200.0,0,0.0,0,1,23625.0,1.35,0,1,0,1,1,0,1,0,0,0,0,651.0
18876756,-23.01507,-43.30889000000001,7,3,1.0,200.0,0.0,1,40.0,1,1,9334.0,2.22,1,1,0,1,0,0,3,0,0,0,1,298.0
18893176,-22.9258,-43.17393,2,0,0.0,147.0,1259.0,0,336.0,0,1,11099.0,0.63,0,1,0,1,0,0,1,0,0,0,0,210.0
18894918,-22.96365,-43.1785,0,0,0.0,165.0,385.0,0,25.0,0,0,12169.0,2.41,0,1,0,0,0,0,1,0,1,0,1,109.0
18896838,-23.007379999999998,-43.30904,7,0,2.0,65.0,0.0,1,85.0,0,0,9334.0,0.75,0,1,0,1,0,0,1,0,0,0,1,348.0
18902202,-22.98365,-43.1956,1,0,1.0,190.0,2500.0,1,50.0,1,1,20908.0,1.2,0,1,0,1,0,0,1,0,0,0,1,298.0
18911358,-22.95044,-43.19145,8,1,1.0,180.0,0.0,0,0.0,1,0,11378.0,0.18,0,1,0,0,0,0,1,0,0,0,1,122.0
18928541,-22.97535,-43.18982000000001,0,0,2.0,60.0,0.0,0,70.0,0,0,12169.0,2.44,0,1,0,0,0,0,1,0,0,0,1,189.0
18929890,-22.98715,-43.19263,1,0,3.0,250.0,0.0,1,0.0,0,0,20908.0,3.03,0,1,0,1,0,0,1,0,1,0,1,189.0
18931782,-22.94885,-43.1828,8,0,1.0,150.0,450.0,0,100.0,0,1,11378.0,0.18,0,1,0,1,0,0,1,0,0,0,0,147.0
18934261,-22.992079999999998,-43.40399,7,0,2.0,200.0,957.0,1,25.0,1,0,9334.0,1.66,0,1,0,0,0,0,0,0,0,0,0,202.0
18958920,-22.97231,-43.413059999999994,7,0,2.0,380.0,5000.0,1,70.0,1,1,9334.0,0.11,0,1,0,1,0,0,1,0,0,0,1,122.0
18962103,-22.97017,-43.18933,0,0,0.0,165.0,408.0,0,21.0,0,0,12169.0,1.82,0,1,0,0,0,0,1,0,1,0,1,126.0
18974841,-22.97579,-43.19552,0,0,2.0,170.0,2000.0,1,50.0,1,0,12169.0,0.18,0,1,0,0,0,0,0,0,0,0,0,449.0
18976998,-22.98617,-43.22721,3,0,1.0,130.0,0.0,0,50.0,0,1,23625.0,3.93,0,1,0,1,0,0,1,0,0,0,1,281.0
18986179,-22.982120000000002,-43.19142,0,0,1.0,200.0,350.0,0,0.0,0,0,12169.0,0.61,0,1,0,0,0,0,1,0,0,0,1,130.0
19013156,-22.976689999999998,-43.19037,0,0,1.0,150.0,450.0,0,30.0,0,0,12169.0,1.08,0,1,1,0,0,0,1,0,0,0,1,168.0
19017652,-22.96398,-43.17463,0,0,0.0,165.0,390.0,0,0.0,0,0,12169.0,2.05,0,1,0,0,0,0,1,0,1,0,1,126.0
19018586,-23.010679999999997,-43.33489,7,0,1.0,0.0,0.0,1,50.0,0,0,9334.0,2.79,0,1,0,0,0,0,1,0,1,0,1,160.0
19030695,-22.96688,-43.1776,0,0,3.0,100.0,400.0,0,100.0,0,0,12169.0,0.19,0,0,0,0,0,0,1,0,0,0,0,269.0
19033541,-22.97683,-43.18878,0,0,0.0,165.0,390.0,0,25.0,0,0,12169.0,2.09,0,1,0,0,0,0,1,0,0,0,1,126.0
19035149,-22.93711,-43.18261,10,1,1.0,35.0,0.0,0,35.0,1,0,9687.0,0.17,0,0,0,0,0,0,1,0,0,0,0,92.0
19036439,-22.98536,-43.20823,1,0,2.0,300.0,0.0,1,0.0,1,1,20908.0,0.19,0,1,0,1,0,0,3,0,0,0,1,600.0
19036596,-22.967029999999998,-43.18215,0,0,2.0,185.0,408.0,0,35.0,0,0,12169.0,2.09,0,1,0,1,0,0,1,0,1,0,1,160.0
19037258,-22.9709,-43.184509999999996,0,0,0.0,165.0,390.0,0,0.0,0,0,12169.0,2.23,0,1,0,0,0,0,1,0,1,0,1,130.0
19037563,-22.91364,-43.18603,14,1,1.0,150.0,1500.0,0,60.0,0,0,7660.0,0.14,0,0,0,0,0,0,1,0,0,0,0,88.0
19038375,-22.97337000000001,-43.18616,0,0,1.0,160.0,700.0,0,80.0,0,0,12169.0,0.3,0,1,0,0,0,0,1,0,0,0,0,151.0
19049524,-22.98275,-43.22434000000001,3,1,1.0,150.0,0.0,0,30.0,0,0,23625.0,0.11,0,1,0,1,0,0,1,0,0,0,0,298.0
19050762,-22.97878,-43.19099,0,0,0.0,165.0,385.0,0,25.0,0,0,12169.0,2.97,0,1,0,0,0,0,1,0,1,0,1,147.0
19066002,-22.98621,-43.19103,0,0,1.0,150.0,0.0,0,0.0,0,0,12169.0,1.02,0,1,0,1,0,0,1,0,0,0,0,151.0
19068542,-22.96572,-43.18212,0,0,2.0,150.0,0.0,0,50.0,0,0,12169.0,0.07,0,1,0,1,0,0,1,0,0,0,0,197.0
19069247,-22.9655,-43.19309000000001,0,0,1.0,165.0,408.0,0,22.0,0,0,12169.0,1.41,0,1,0,0,0,0,1,0,1,0,1,101.0
19071216,-22.96562,-43.19254,0,0,1.0,165.0,408.0,0,22.0,0,0,12169.0,1.01,0,1,0,0,0,0,1,0,1,0,1,101.0
19072365,-22.97764,-43.190690000000004,0,0,1.0,165.0,500.0,0,40.0,0,0,12169.0,2.94,0,1,0,0,0,0,1,0,0,0,1,231.0
19082499,-22.98455,-43.19204000000001,0,0,1.0,210.0,0.0,0,84.0,0,0,12169.0,0.07,0,1,0,0,0,0,1,0,1,0,0,210.0
19085170,-22.94889,-43.18558,8,1,1.0,0.0,0.0,0,70.0,0,0,11378.0,0.55,0,0,0,1,0,0,1,0,0,0,0,50.0
19085463,-22.98156,-43.191759999999995,0,0,3.0,200.0,400.0,0,50.0,0,0,12169.0,0.11,0,1,0,1,0,0,1,0,1,0,0,290.0
19114640,-22.966620000000002,-43.203179999999996,13,0,1.0,129.0,0.0,1,0.0,1,1,15616.0,1.63,0,1,0,1,0,0,1,0,0,0,1,160.0
19118475,-22.96554,-43.175090000000004,0,0,2.0,200.0,0.0,0,0.0,0,0,12169.0,0.11,0,1,0,0,0,0,1,0,1,0,0,374.0
19118610,-22.98069,-43.20037,1,0,0.0,165.0,416.0,0,45.0,0,0,20908.0,3.61,0,1,0,1,0,0,1,0,1,0,1,147.0
19119557,-22.9143,-43.18285,5,0,0.0,0.0,10000.0,0,0.0,0,0,7869.0,0.07,0,0,0,0,0,0,1,0,0,0,0,101.0
19119599,-22.97393,-43.18815,0,0,2.0,150.0,0.0,0,40.0,0,0,12169.0,0.67,0,1,0,0,0,0,1,0,0,0,0,168.0
19120401,-22.980339999999998,-43.20152,1,0,2.0,250.0,1000.0,0,80.0,0,1,20908.0,0.39,1,1,0,1,1,0,1,0,0,1,1,449.0
19133591,-22.966620000000002,-43.38799,7,3,1.0,50.0,0.0,0,0.0,1,0,9334.0,1.43,0,1,0,0,0,0,3,0,1,0,1,101.0
19134849,-22.96809,-43.3881,7,3,1.0,50.0,0.0,0,0.0,1,0,9334.0,0.37,0,1,0,0,0,0,3,0,0,0,1,97.0
19152211,-23.009420000000002,-43.30865,7,0,1.0,380.0,0.0,1,0.0,0,0,9334.0,0.31,0,1,0,1,1,0,1,0,0,0,0,151.0
19157645,-22.980610000000002,-43.20139,1,0,2.0,150.0,1200.0,0,100.0,0,0,20908.0,0.04,0,1,0,1,0,0,1,0,0,0,0,399.0
19159616,-22.96593,-43.22878,6,0,1.0,250.0,500.0,0,19.0,0,1,14269.0,0.26,0,1,0,1,0,0,1,0,1,0,1,189.0
19163912,-22.92483,-43.173429999999996,9,1,1.0,45.0,0.0,0,25.0,0,0,9264.0,1.96,0,0,0,1,0,0,1,0,0,0,0,63.0
19164455,-22.98188,-43.19236,0,1,1.0,60.0,0.0,0,65.0,0,0,12169.0,0.6,0,1,0,1,0,0,1,0,0,0,1,168.0
19165911,-22.982860000000002,-43.19285,0,0,1.0,150.0,0.0,0,0.0,0,0,12169.0,0.23,0,1,0,0,0,0,1,0,1,0,0,189.0
19174468,-22.97591,-43.41336,7,3,1.0,75.0,1000.0,1,50.0,1,1,9334.0,0.61,1,1,0,1,0,0,3,0,0,0,1,298.0
19175019,-22.97448,-43.41357,7,1,1.0,75.0,1000.0,1,50.0,1,1,9334.0,0.46,1,1,0,1,0,0,1,0,0,0,1,151.0
19175656,-22.91476,-43.18221,4,0,1.0,34.0,0.0,0,0.0,0,0,3277.0,1.56,0,1,0,1,0,0,1,0,1,0,0,59.0
19179959,-22.98178,-43.384859999999996,7,0,4.0,200.0,1000.0,1,0.0,1,0,9334.0,0.23,1,1,0,1,0,0,0,0,0,0,1,802.0
19182035,-22.99822,-43.38818,7,0,3.0,145.0,1200.0,1,100.0,1,0,9334.0,0.19,0,1,0,1,0,0,0,0,0,0,1,403.0
19187783,-22.98691,-43.22839000000001,3,0,1.0,0.0,0.0,0,0.0,0,0,23625.0,0.13,0,1,0,0,0,0,1,0,0,0,0,290.0
19206638,-23.01351,-43.3142,7,0,1.0,150.0,0.0,1,0.0,1,0,9334.0,0.72,0,1,0,1,0,0,1,0,0,0,0,252.0
19221214,-22.98272,-43.20328,1,0,3.0,180.0,0.0,0,50.0,0,1,20908.0,3.13,0,1,0,1,0,0,1,0,0,0,1,470.0
19239437,-22.9407,-43.191959999999995,10,0,2.0,160.0,400.0,0,80.0,0,0,9687.0,0.28,0,1,0,1,0,0,1,0,0,0,1,202.0
19245211,-22.95686,-43.179790000000004,8,0,1.0,0.0,900.0,0,80.0,0,0,11378.0,0.16,0,1,0,1,0,0,1,0,0,0,0,151.0
19248313,-22.94916,-43.18376,8,0,1.0,0.0,0.0,0,60.0,0,1,11378.0,0.56,0,0,0,1,0,0,1,0,0,0,0,97.0
19261978,-22.96467,-43.17518,0,0,0.0,180.0,1500.0,0,150.0,0,0,12169.0,0.23,0,1,0,0,0,0,1,0,0,0,0,143.0
19269200,-22.915210000000002,-43.18188,5,0,1.0,116.0,465.0,0,37.0,0,0,7869.0,0.06,0,1,0,1,0,0,1,0,0,0,0,97.0
19271609,-22.978379999999998,-43.18854,0,0,3.0,180.0,500.0,1,21.0,0,0,12169.0,2.5,0,1,0,1,0,1,1,0,0,1,1,550.0
19283340,-22.951610000000002,-43.17646,8,0,3.0,100.0,0.0,0,50.0,0,0,11378.0,4.11,0,1,0,0,0,0,1,0,0,0,0,202.0
19284914,-22.91265,-43.181670000000004,14,0,1.0,120.0,0.0,0,50.0,0,0,7660.0,2.16,0,1,0,0,0,0,1,0,0,0,1,88.0
19286920,-22.98179,-43.21228,1,0,3.0,150.0,3000.0,1,0.0,1,0,20908.0,0.23,0,1,0,0,0,0,1,0,0,0,0,600.0
19295991,-22.97296,-43.19108,0,1,1.0,0.0,0.0,0,0.0,0,1,12169.0,3.09,0,0,0,1,0,0,1,0,0,0,0,55.0
19304514,-22.97749,-43.19012,0,0,2.0,180.0,0.0,0,80.0,0,1,12169.0,2.91,0,1,1,1,0,0,1,0,0,0,0,281.0
19307566,-22.933429999999998,-43.18109000000001,10,1,1.0,50.0,0.0,0,0.0,0,0,9687.0,1.19,0,1,0,1,0,0,1,0,0,0,1,67.0
19311544,-22.93079,-43.1818,10,2,1.0,38.0,0.0,0,0.0,0,0,9687.0,0.24,0,0,0,0,0,0,1,0,0,0,0,46.0
19321952,-22.98185,-43.18926,0,0,1.0,80.0,0.0,0,50.0,0,0,12169.0,0.5,0,1,0,0,0,0,1,0,0,0,1,252.0
19324155,-22.9629,-43.167320000000004,15,0,1.0,200.0,2000.0,0,0.0,0,1,12211.0,0.92,0,1,0,1,0,1,1,0,0,0,0,500.0
19330481,-22.985210000000002,-43.211690000000004,1,0,1.0,140.0,500.0,0,35.0,0,0,20908.0,0.31,0,1,0,0,0,0,1,0,0,0,1,269.0
19332730,-22.96445,-43.17485,0,0,1.0,99.0,0.0,0,29.0,0,0,12169.0,3.86,0,1,0,0,0,0,1,0,0,0,1,181.0
19333522,-22.98348,-43.19078,0,0,1.0,180.0,500.0,0,140.0,0,0,12169.0,0.3,0,0,0,0,0,1,1,0,0,0,0,281.0
19362339,-22.9771,-43.18864,0,0,1.0,120.0,380.0,0,60.0,0,0,12169.0,4.91,0,1,0,0,0,0,1,0,0,0,1,252.0
19363712,-22.98165,-43.19239,0,1,1.0,0.0,0.0,0,30.0,0,0,12169.0,0.3,0,1,0,1,0,0,1,0,0,0,1,130.0
19364101,-22.9694,-43.39476,7,0,3.0,100.0,0.0,1,0.0,1,0,9334.0,0.04,0,1,0,1,0,0,1,0,0,0,1,1700.0
19373661,-22.9815,-43.20261,1,0,1.0,190.0,0.0,0,0.0,1,0,20908.0,0.62,0,0,0,1,0,0,1,0,0,0,1,109.0
19374229,-22.96359,-43.17618,0,0,1.0,170.0,0.0,0,0.0,0,0,12169.0,0.4,0,1,0,0,0,0,1,0,0,0,1,80.0
19387431,-22.98369,-43.18911,0,0,1.0,75.0,0.0,0,21.0,0,1,12169.0,0.71,0,1,0,1,0,1,0,0,1,0,0,202.0
19388372,-22.97073,-43.40051,7,0,2.0,100.0,1000.0,1,100.0,1,0,9334.0,0.08,0,1,0,0,0,0,1,0,0,0,0,252.0
19398813,-22.98297,-43.22233,3,0,3.0,250.0,350.0,1,50.0,1,1,23625.0,2.01,0,1,0,1,0,0,1,0,0,0,1,449.0
19406797,-23.01921,-43.49171,12,0,1.0,150.0,0.0,1,40.0,1,0,6120.0,0.27,0,1,0,1,0,0,0,0,0,0,1,151.0
19427843,-22.98731,-43.1899,1,0,4.0,250.0,1000.0,0,90.0,0,0,20908.0,0.43,0,1,0,1,0,0,1,1,1,0,1,1415.0
19437386,-22.982429999999997,-43.190690000000004,0,0,3.0,378.0,4198.0,0,0.0,1,0,12169.0,0.09,0,1,0,1,1,0,1,0,1,0,1,1986.0
19447385,-22.971999999999998,-43.18912,0,0,1.0,170.0,500.0,0,0.0,0,0,12169.0,0.77,0,1,0,0,0,0,1,0,0,0,1,176.0
19457332,-22.96743,-43.3886,7,0,2.0,120.0,1000.0,1,100.0,1,1,9334.0,0.04,1,1,0,1,0,1,1,0,0,0,1,500.0
19458552,-23.00347,-43.34917,7,0,2.0,180.0,2000.0,1,75.0,1,0,9334.0,0.15,0,1,0,1,0,0,1,0,0,0,0,390.0
19467840,-22.98648,-43.19624,1,0,0.0,150.0,500.0,0,60.0,0,0,20908.0,1.93,0,1,0,0,0,0,1,0,0,0,1,210.0
19473777,-22.96964,-43.20579,13,0,3.0,200.0,0.0,0,180.0,0,0,15616.0,0.29,1,1,0,1,0,0,1,0,0,1,1,529.0
19474988,-22.98421,-43.22575,3,0,4.0,575.0,3459.0,0,344.0,1,0,23625.0,0.13,0,1,0,0,0,1,1,0,1,0,0,2519.0
19477214,-22.98351,-43.20786,1,0,1.0,200.0,1000.0,0,100.0,0,1,20908.0,0.93,0,1,0,1,0,0,1,0,0,0,0,290.0
19490573,-22.96582,-43.17484,0,0,1.0,150.0,0.0,0,0.0,0,0,12169.0,0.61,0,1,0,1,0,0,1,0,0,0,1,168.0
19500741,-23.02216,-43.4791,12,1,1.0,60.0,0.0,1,0.0,0,1,6120.0,0.08,0,0,0,1,0,0,1,0,0,0,1,50.0
19503955,-23.008329999999997,-43.32195,7,0,1.0,100.0,0.0,1,0.0,1,1,9334.0,0.9,0,1,0,1,0,1,1,0,0,0,1,248.0
19507092,-22.97504,-43.1889,0,0,1.0,100.0,0.0,0,100.0,0,1,12169.0,2.51,0,1,0,1,0,0,1,0,0,0,1,252.0
19518396,-22.98886,-43.35703,7,0,3.0,250.0,600.0,1,0.0,1,1,9334.0,0.3,0,1,0,1,0,0,1,0,1,0,1,529.0
19526328,-22.98179,-43.20087,1,0,2.0,80.0,0.0,0,0.0,0,0,20908.0,2.89,0,1,0,1,0,0,1,0,0,0,1,252.0
19528646,-22.981279999999998,-43.19132000000001,0,0,0.0,80.0,0.0,0,80.0,0,0,12169.0,0.07,0,1,0,1,0,0,1,0,0,0,0,181.0
19529251,-22.9642,-43.17113,15,1,1.0,0.0,0.0,0,75.0,0,0,12211.0,4.11,0,0,0,0,0,0,1,0,0,0,1,101.0
19539394,-22.98575,-43.2023,1,0,2.0,0.0,0.0,1,0.0,1,1,20908.0,1.24,1,1,0,1,1,0,1,0,0,0,1,1998.0
19545193,-22.98262,-43.19154,0,0,1.0,180.0,1500.0,0,45.0,0,0,12169.0,1.32,0,1,0,0,0,0,1,0,0,0,1,181.0
19547188,-22.91163,-43.17723,14,0,0.0,120.0,400.0,0,20.0,0,0,7660.0,1.73,0,1,0,0,0,0,1,0,0,0,0,84.0
19547790,-23.00566,-43.32031,7,0,1.0,0.0,0.0,1,50.0,1,0,9334.0,0.04,0,1,0,0,0,0,1,0,0,0,1,398.0
19548423,-22.984779999999997,-43.1958,1,0,1.0,210.0,2099.0,0,0.0,0,0,20908.0,0.17,0,1,0,0,0,0,1,0,0,0,0,420.0
19552142,-22.96994,-43.18712,0,0,0.0,140.0,400.0,0,25.0,0,0,12169.0,0.38,0,1,0,0,0,0,1,0,0,0,0,84.0
19571892,-22.92083,-43.17689,9,0,1.0,180.0,0.0,0,0.0,0,0,9264.0,0.28,0,1,0,1,0,0,1,0,0,0,0,122.0
19586221,-22.96473,-43.18114,0,0,3.0,220.0,1000.0,0,30.0,0,0,12169.0,1.06,0,1,0,1,0,0,1,0,0,0,1,500.0
19592367,-22.96877000000001,-43.18481,0,1,1.0,0.0,0.0,0,50.0,0,0,12169.0,0.28,0,0,0,0,0,0,1,0,0,0,0,122.0
19593233,-22.98447,-43.22307,3,1,1.0,150.0,0.0,0,80.0,0,0,23625.0,0.76,0,1,0,1,0,0,1,0,0,0,0,113.0
19600766,-22.975360000000002,-43.18935,0,0,0.0,220.0,800.0,0,150.0,0,0,12169.0,1.21,0,1,0,1,0,0,2,0,0,0,0,130.0
19602846,-22.97481,-43.18801,0,0,0.0,220.0,800.0,0,0.0,0,0,12169.0,1.74,0,1,0,0,0,0,1,0,0,0,0,147.0
19615465,-23.01114,-43.33983,7,0,2.0,150.0,417.0,1,100.0,0,0,9334.0,0.2,0,1,0,1,0,0,4,0,0,0,1,285.0
19616592,-22.9238,-43.17842,17,1,1.0,40.0,0.0,0,0.0,0,0,10486.0,0.53,0,0,0,0,0,0,1,0,0,0,0,46.0
19621434,-22.92446,-43.17257,9,1,1.0,120.0,0.0,0,100.0,0,0,9264.0,0.14,0,1,0,1,0,0,1,0,0,0,1,97.0
19633912,-22.96431,-43.17991,0,0,1.0,100.0,0.0,0,25.0,0,0,12169.0,1.14,0,1,0,1,0,0,1,0,0,0,1,122.0
19636330,-22.9761,-43.18812,0,0,2.0,231.0,420.0,0,84.0,0,1,12169.0,1.76,0,1,0,1,0,0,1,0,0,0,1,336.0
19641747,-22.98229,-43.19597,0,0,0.0,200.0,800.0,1,30.0,0,0,12169.0,0.04,0,1,0,1,0,0,1,0,1,0,0,202.0
19641956,-22.96585,-43.18307,0,0,2.0,150.0,0.0,0,0.0,0,0,12169.0,1.56,0,1,0,0,0,0,1,0,0,0,1,193.0
19642586,-22.96714,-43.397,7,0,2.0,150.0,0.0,1,40.0,1,1,9334.0,1.82,0,1,0,1,0,0,0,0,0,0,0,113.0
19657895,-22.93468,-43.190979999999996,10,0,0.0,150.0,0.0,0,100.0,0,0,9687.0,0.22,0,1,0,1,0,0,2,0,0,0,0,101.0
19659682,-23.01514,-43.30857,7,3,2.0,150.0,550.0,1,45.0,1,0,9334.0,1.79,1,1,1,0,0,0,3,0,0,0,1,441.0
19661334,-22.98469,-43.20293,1,0,2.0,350.0,500.0,0,50.0,0,1,20908.0,2.21,0,1,0,1,0,0,1,0,0,0,1,340.0
19677046,-22.971629999999998,-43.1863,0,0,2.0,250.0,0.0,0,0.0,0,1,12169.0,0.69,0,1,0,1,0,0,1,0,0,0,1,130.0
19680412,-22.98443,-43.1919,0,0,1.0,140.0,1000.0,0,40.0,0,0,12169.0,0.72,0,1,0,0,0,0,1,0,0,0,0,176.0
19712711,-22.98257000000001,-43.190690000000004,0,0,2.0,200.0,0.0,0,0.0,0,0,12169.0,0.19,0,1,0,0,0,1,1,0,1,0,0,416.0
19716992,-22.97599,-43.18766,0,0,1.0,150.0,500.0,0,50.0,0,1,12169.0,0.36,0,1,0,1,1,0,1,0,0,0,0,202.0
19730050,-22.96407,-43.169709999999995,15,1,1.0,35.0,0.0,0,40.0,0,1,12211.0,3.42,0,0,0,1,0,0,1,0,0,0,0,42.0
19734785,-22.93296,-43.18535,10,1,1.0,50.0,0.0,1,0.0,0,0,9687.0,0.6,0,0,0,1,0,0,1,0,0,0,0,46.0
19736907,-22.9857,-43.196999999999996,1,0,0.0,150.0,0.0,0,0.0,0,0,20908.0,2.36,0,1,0,0,0,0,1,0,0,0,1,206.0
19750195,-22.93657,-43.18549,10,0,2.0,150.0,0.0,0,50.0,0,0,9687.0,0.23,0,0,0,1,0,0,1,0,0,0,0,181.0
19765467,-22.985879999999998,-43.19133,0,0,3.0,250.0,2000.0,0,50.0,0,0,12169.0,0.38,1,1,0,1,0,0,1,0,0,0,1,348.0
19766549,-22.96733,-43.18734,0,1,1.0,0.0,388.0,0,60.0,0,0,12169.0,1.74,0,0,0,0,0,0,1,0,0,0,1,76.0
19767391,-23.01216,-43.31994,7,0,2.0,150.0,0.0,1,40.0,0,0,9334.0,0.91,0,1,0,1,0,0,1,0,0,0,1,298.0
19783406,-22.98175,-43.19332,0,0,0.0,120.0,0.0,0,35.0,0,0,12169.0,4.73,0,1,0,0,0,0,1,0,0,0,1,126.0
19783448,-22.978820000000002,-43.22453,3,1,1.0,0.0,0.0,0,100.0,0,0,23625.0,0.11,0,1,0,1,1,0,1,0,0,0,0,202.0
19784264,-22.96483,-43.17753,0,0,2.0,260.0,600.0,0,0.0,0,0,12169.0,1.25,0,1,0,0,0,0,1,0,0,0,1,428.0
19787006,-23.00827,-43.333890000000004,7,0,2.0,150.0,417.0,1,100.0,0,0,9334.0,0.08,0,1,0,1,0,0,4,0,0,0,1,285.0
19787665,-22.96932,-43.18569,0,0,2.0,190.0,0.0,0,0.0,0,0,12169.0,0.27,0,0,0,0,0,0,1,0,0,0,1,202.0
19797291,-23.00904,-43.439859999999996,7,0,3.0,150.0,0.0,1,50.0,1,0,9334.0,0.38,0,1,0,1,0,0,1,0,0,0,0,231.0
19800667,-22.951999999999998,-43.262609999999995,11,1,1.0,0.0,0.0,0,20.0,0,0,6193.0,0.98,0,0,0,1,0,0,1,0,0,0,0,46.0
19805132,-22.98321,-43.203,1,0,2.0,151.0,700.0,1,0.0,0,0,20908.0,0.05,0,1,0,1,0,0,1,0,1,0,1,319.0
19808625,-22.96199,-43.17433,0,0,3.0,150.0,0.0,1,100.0,0,0,12169.0,0.32,0,1,0,1,0,1,1,0,0,0,0,382.0
19811098,-22.96491,-43.17522,0,0,1.0,200.0,375.0,0,80.0,0,1,12169.0,0.19,0,1,0,1,0,0,2,0,0,0,1,298.0
19830396,-23.030179999999998,-43.47097,12,0,3.0,150.0,0.0,1,50.0,0,0,6120.0,0.53,0,1,0,0,0,0,1,0,0,0,0,281.0
19839107,-22.984389999999998,-43.20061,1,0,2.0,250.0,1500.0,1,0.0,1,0,20908.0,0.39,0,1,0,1,0,0,1,0,0,0,1,449.0
19842912,-23.01132,-43.328,7,0,3.0,150.0,1000.0,1,0.0,1,1,9334.0,0.15,0,1,0,1,0,0,0,0,0,0,1,651.0
19844997,-22.96561,-43.17364,0,0,1.0,150.0,0.0,0,0.0,0,0,12169.0,0.78,0,1,0,1,0,0,1,0,1,0,1,340.0
