id,neighbourhood,bedrooms,realizado,previsto,diferenca_relativa,ranking
9767210,Copacabana,1.0,134.0,181.46047410983607,-0.26154717352446,0.9937853715060866
32082738,Copacabana,1.0,122.0,165.27237661658444,-0.26182461644496147,0.9936956960955543
2086795,Ipanema,1.0,181.0,245.27509923053796,-0.26205309642999997,0.9936218465396899
7112361,Copacabana,1.0,126.0,161.6652430269153,-0.2206116933927318,0.9929834169008507
19528646,Copacabana,0.0,181.0,246.0066321241299,-0.2642474780571318,0.9929125760601186
16837692,Copacabana,1.0,151.0,193.67550248465346,-0.22034538151274452,0.9928973392776613
1271265,Copacabana,0.0,147.0,188.4640401610262,-0.22001035383513357,0.992789051257642
32044360,Santa Teresa,0.0,122.0,165.93792941239704,-0.26478533008086624,0.9927387309284899
15934647,Ipanema,1.0,202.0,258.7124647229121,-0.21921040713539897,0.992530491592205
20055718,Copacabana,1.0,139.0,177.79526613807684,-0.21820190706285858,0.9922045230727577
3031698,Copacabana,1.0,160.0,218.6454433840221,-0.2682216582077087,0.9916280371146361
24010141,Ipanema,1.0,168.0,229.67993329695778,-0.26854733198311476,0.9915227724733312
2520200,Ipanema,3.0,306.0,419.0046308458796,-0.2696978088708655,0.9911509140491531
29849392,Botafogo,2.0,252.0,320.4515985407102,-0.21360978959826948,0.9907202537387069
2356037,Copacabana,1.0,130.0,178.3349652846294,-0.27103470823842624,0.9907187999429082
3548571,Copacabana,1.0,139.0,176.23510574673574,-0.2112808659146812,0.9899674964254302
21827413,Copacabana,2.0,193.0,266.0802582880783,-0.2746549434304749,0.9895486634821044
19981437,Ipanema,4.0,365.0,503.63604972454806,-0.27527030640553196,0.9893497651742472
14108779,Copacabana,0.0,151.0,190.82120665077133,-0.20868333949721607,0.9891279210366121
28250293,Copacabana,0.0,126.0,174.26661401290394,-0.27696994221354376,0.9888004069907208
2600036,Leblon,1.0,181.0,228.40833546107808,-0.2075595681102308,0.9887646943942083
16722142,Leblon,2.0,281.0,388.7677668958352,-0.27720345170671024,0.9887249317916238
19284914,Centro,1.0,88.0,110.99348583741447,-0.20716067852032138,0.9886357648555935
10609837,Ipanema,1.0,202.0,280.1225015221655,-0.27888691946435384,0.9881807994633892
4510498,Copacabana,1.0,218.0,274.1257547696321,-0.2047445516996339,0.9878548216469804
34801755,Recreio dos Bandeirantes,1.0,151.0,189.588325031322,-0.20353745424433067,0.9874646622597405
3557696,Copacabana,0.0,122.0,153.07587472968038,-0.20300961718858612,0.9872940541772471
35122845,Barra da Tijuca,1.0,109.0,136.56618247101275,-0.20185218604074173,0.9869199479893572
22430999,Glória,1.0,134.0,167.74828894300978,-0.2011841024171359,0.986704009254613
7359740,Ipanema,1.0,113.0,157.7834888779353,-0.2838287402339086,0.9865834986366597
7873549,Copacabana,1.0,168.0,209.95384212324024,-0.19982412181156406,0.9862644348048478
27957703,Tijuca,1.0,88.0,123.1741845903063,-0.28556458244315,0.9860224377797031
28519281,Copacabana,2.0,197.0,275.78797889029033,-0.28568315126466237,0.9859841138328305
2735923,Flamengo,3.0,348.0,433.87971314799415,-0.19793438260779206,0.9856536311894912
22157766,Copacabana,2.0,151.0,211.79355804054669,-0.2870415823927378,0.9855450402069117
5075790,Copacabana,1.0,193.0,240.4192949298644,-0.19723581230740095,0.985427838517038
29927425,Copacabana,3.0,218.0,305.92530308562095,-0.28740775018865583,0.9854266870430849
9991968,Ipanema,2.0,235.0,292.6426237396132,-0.19697275469653497,0.9853428127423473
13989717,Copacabana,1.0,122.0,171.2685490592186,-0.28766839755373463,0.9853424403107287
13346341,Recreio dos Bandeirantes,1.0,206.0,289.3316823600432,-0.28801437049795875,0.9852306145494142
19033541,Copacabana,0.0,126.0,156.78090323072365,-0.19633069204497133,0.9851352845352394
651539,Botafogo,2.0,239.0,297.29478845804925,-0.19608412498719308,0.9850555888555296
13912446,Copacabana,3.0,252.0,354.5485637227089,-0.2892370022486165,0.9848354341498856
24186376,Catete,0.0,122.0,151.5594536798002,-0.1950353670596524,0.9847166081472408
16415155,Botafogo,2.0,298.0,370.15942842383384,-0.1949414843520102,0.9846862632736557
19592367,Copacabana,1.0,122.0,151.5052540415628,-0.19474739822203502,0.984623530538026
20608221,Recreio dos Bandeirantes,1.0,109.0,153.82072459505105,-0.2913828725813523,0.9841418435450524
21152702,Leme,1.0,181.0,224.1280869870794,-0.19242607014071222,0.9838732282837941
35283142,Copacabana,0.0,181.0,223.98099541590395,-0.19189572461758975,0.9837018094116742
2686718,Copacabana,1.0,193.0,238.79566410417542,-0.19177761989931652,0.9836636354727688
31619467,Copacabana,2.0,214.0,302.80145041847277,-0.2932662650583372,0.9835330913258142
33467884,Ipanema,1.0,139.0,171.816389378846,-0.19099685133347555,0.9834112745851815
22649495,Catete,1.0,109.0,154.3481039137095,-0.29380408805709723,0.9833592555756702
2410793,Copacabana,1.0,189.0,233.2839894150719,-0.18982866988046632,0.9830336936716533
958021,Barra da Tijuca,1.0,147.0,208.60706074786003,-0.295325865418925,0.9828673849977
22162015,Copacabana,1.0,105.0,149.0068176129435,-0.2953342559617276,0.9828646729970872
27417075,Ipanema,1.0,160.0,227.14159484649448,-0.29559356969325556,0.9827808573232563
22431446,Copacabana,2.0,202.0,249.02240602207087,-0.18882801260021265,0.9827102601082854
3549979,Copacabana,1.0,122.0,150.261057246766,-0.1880797178230572,0.9824683954349345
23235098,Copacabana,0.0,130.0,160.04734865796334,-0.1877403712708633,0.9823587114634504
10724426,Copacabana,2.0,252.0,310.0869810598554,-0.18732479790450474,0.9822243893759841
29631949,Copacabana,2.0,252.0,310.03033191843394,-0.18717630484523418,0.9821763932835726
28909999,Ipanema,1.0,181.0,222.5787625416059,-0.18680471607812865,0.982056287947386
12386754,Barra da Tijuca,2.0,231.0,329.1633554085663,-0.29822078854045997,0.981931684714146
13914813,Barra da Tijuca,1.0,168.0,206.1048970929945,-0.18488108545912696,0.9814345299109589
13858409,Copacabana,2.0,151.0,215.69418200614507,-0.29993475672098546,0.9813776940051734
36382853,Botafogo,3.0,189.0,270.0447543152577,-0.3001160104767072,0.9813191089638773
24287744,Copacabana,0.0,151.0,185.036390144973,-0.18394430478408086,0.9811317426152452
29738650,Ipanema,3.0,298.0,364.6724065286565,-0.18282821879317945,0.9807710000551446
15907420,Lapa,2.0,252.0,360.9789050311279,-0.3018982647247225,0.9807430467559287
31378865,Gávea,3.0,239.0,292.3075055919868,-0.18236789877847104,0.9806222149060385
17406739,Copacabana,2.0,248.0,303.27377069264463,-0.18225701011467388,0.9805863733483177
24929426,Barra da Tijuca,2.0,260.0,317.48674309850077,-0.1810681685082688,0.9802021146369414
32416973,Copacabana,1.0,105.0,150.80589964669196,-0.30374076713182985,0.9801475110707305
4899597,Copacabana,2.0,298.0,363.6104301088361,-0.18044155138563422,0.9799995787509391
7052141,Barra da Tijuca,1.0,160.0,195.02822163958314,-0.17960591213468657,0.979729482499248
17045685,Copacabana,1.0,101.0,122.8758364582073,-0.17803204510146098,0.97922077543953
13525014,Copacabana,1.0,105.0,151.51422173647356,-0.30699574735218627,0.9790954327296879
6064724,Copacabana,1.0,118.0,170.3343849939399,-0.30724498166240377,0.9790148749376667
32308417,Laranjeiras,4.0,298.0,362.0627463261343,-0.1769382433740605,0.9788672356239587
11407198,Centro,1.0,109.0,132.29687027072328,-0.17609539986131306,0.978594810802725
1578335,Copacabana,1.0,139.0,201.16417381777165,-0.309022091946075,0.9784404753676166
604508,Copacabana,1.0,298.0,361.3673739396457,-0.17535444124025734,0.9783553173299394
4203040,Copacabana,0.0,147.0,178.18356798704477,-0.17500810169718928,0.9782433730761373
5429243,Copacabana,1.0,122.0,147.85503700875023,-0.17486747514202106,0.9781979196039647
15879038,Copacabana,1.0,105.0,152.1410327374801,-0.30985087907758657,0.97817259386562
13898683,Lapa,1.0,88.0,127.58619886332991,-0.3102702268427525,0.978037051812757
22810935,Copacabana,2.0,181.0,262.49222042098063,-0.3104557548040272,0.9779770852579699
9201553,Copacabana,4.0,302.0,438.003379994396,-0.3105076038366099,0.9779603265557685
11215810,Santa Teresa,1.0,122.0,147.61710284640802,-0.17353749905972604,0.9777680432497134
30712169,Copacabana,0.0,168.0,244.08654171676912,-0.31171952858039065,0.9775686068869571
9767125,Copacabana,2.0,239.0,348.1231878943861,-0.3134614173632466,0.9770055916497258
16045213,Ipanema,1.0,298.0,359.4470306411333,-0.17094877799249686,0.9769313139360299
11495013,Santa Teresa,1.0,122.0,147.14735848195647,-0.17089914995001487,0.9769152731047286
14401277,Barra da Tijuca,1.0,134.0,195.33431537512283,-0.3139966229555494,0.976832601900619
2324915,Ipanema,1.0,298.0,359.05659315575963,-0.17004726920380797,0.9766399272588061
33250969,Barra da Tijuca,3.0,348.0,419.164267646047,-0.16977656050143075,0.9765524284897746
16698656,Ipanema,1.0,151.0,181.8291378086399,-0.16955004121003425,0.9764792126714983
10236359,Copacabana,2.0,160.0,233.95434423708014,-0.31610588159088726,0.9761508449694961
878165,Lapa,1.0,97.0,116.66019318348114,-0.16852529253538895,0.9761479922607369
26490039,Copacabana,1.0,122.0,146.69475079764828,-0.16834106648923242,0.976088446512408
22765600,Leme,1.0,176.0,257.4715307087721,-0.3164292785477907,0.9760463162440098
4864785,Copacabana,3.0,281.0,411.3781275807008,-0.3169301400330874,0.9758844272355153
2334436,Copacabana,2.0,298.0,357.90194504737315,-0.16736971082804342,0.9757744838510699
14382829,Copacabana,2.0,210.0,252.19051596549315,-0.1672962038400604,0.9757507248403426
25865204,Copacabana,2.0,252.0,369.4421338824392,-0.3178904708248861,0.9755740280447708
34333892,Botafogo,1.0,151.0,221.64359165269934,-0.31872607335922043,0.9753039436606644
8409929,Botafogo,2.0,181.0,216.98001489592852,-0.16582179198939517,0.9752741637957747
32609682,Copacabana,1.0,151.0,180.900220104125,-0.16528570328391323,0.9751008886058402
13731137,Barra da Tijuca,1.0,122.0,146.0475074597766,-0.16465537740450376,0.974897153971332
36845837,Botafogo,1.0,97.0,115.92759317510787,-0.16327081979971647,0.9744496357164399
9065671,Barra da Tijuca,1.0,139.0,204.94818673508337,-0.32177980096173375,0.9743169144154618
21528837,Ipanema,1.0,130.0,191.68999540293453,-0.32182167500845027,0.9743033798393292
27433031,Leblon,1.0,181.0,216.1021720235851,-0.1624332217251111,0.9741789063315791
14036566,Flamengo,1.0,118.0,140.86516741736204,-0.16231952750686784,0.9741421579594177
16537993,Copacabana,1.0,151.0,180.16036651595203,-0.1618578329955278,0.9739929285439758
27359280,Catete,1.0,130.0,155.1049233202144,-0.16185768177316484,0.9739928796657147
32166803,Barra da Tijuca,1.0,122.0,145.28898475838142,-0.1602942218717508,0.9734875364107607
17718549,Copacabana,1.0,109.0,161.33501399060637,-0.32438720334851523,0.9734741469048146
35510242,Ipanema,2.0,214.0,317.0134631774008,-0.3249498054275204,0.9732923020326875
5606630,Leme,3.0,202.0,299.42467849230246,-0.32537290841511923,0.973155546212637
10166126,Laranjeiras,0.0,181.0,215.1044220194909,-0.1585482143942194,0.9729231899244376
35517054,Barra da Tijuca,3.0,348.0,412.891502344358,-0.15716356954771493,0.9724756434711802
2452178,Copacabana,1.0,122.0,181.6913963527862,-0.3285317717349958,0.9721345348834829
4824307,Ipanema,2.0,290.0,343.33542433540896,-0.15534495002561943,0.9718878272387411
13577642,Gávea,1.0,155.0,231.2456236574216,-0.32971704480935615,0.9717514295970187
23115079,Copacabana,1.0,122.0,182.10473919619432,-0.3300558758739345,0.9716419122420172
31495793,Centro,1.0,151.0,178.5665364364256,-0.15437683334491958,0.971574911484293
13002003,Ipanema,1.0,176.0,208.09019821827025,-0.15421292541905385,0.9715219329814897
31281140,Recreio dos Bandeirantes,1.0,97.0,114.67948007626967,-0.154164285227938,0.97150621144461
30735896,Santa Teresa,2.0,193.0,227.98400804939007,-0.15344939475671993,0.9712751437483204
733904,Barra da Tijuca,1.0,202.0,302.50580500999723,-0.33224421926936476,0.9709345934464383
16231628,Copacabana,1.0,139.0,208.28579173685134,-0.33264771043234254,0.9708041765822386
36589079,Flamengo,3.0,202.0,302.7635929371556,-0.3328127796332203,0.9707508227308294
32518386,Barra da Tijuca,1.0,151.0,178.00392473219443,-0.15170409738336743,0.9707110267826629
19261978,Copacabana,0.0,143.0,214.63567180656764,-0.3337547351920449,0.970446362803403
21925092,Barra da Tijuca,2.0,181.0,271.8606333731622,-0.334217691784911,0.9702967254565611
22225495,Catete,3.0,202.0,303.64406855250047,-0.3347474200205761,0.9701255061047824
20453391,Copacabana,0.0,101.0,151.97494560474453,-0.33541677150732363,0.969909157569898
7067902,Ipanema,1.0,264.0,310.10410597467194,-0.14867299428288616,0.9697313102542675
13559788,Copacabana,2.0,218.0,256.0522605292538,-0.14861130478051898,0.9697113709044354
31560524,Recreio dos Bandeirantes,2.0,147.0,221.47440684957462,-0.3362664242291328,0.9696345318685089
34745257,Copacabana,1.0,151.0,177.24846213271982,-0.1480885183255669,0.9695423952827693
29921160,Recreio dos Bandeirantes,1.0,88.0,132.6885650385938,-0.3367928881105593,0.9694643676249517
22084343,Copacabana,1.0,155.0,181.68532733067983,-0.14687662302036475,0.9691506851291282
2941792,Barra da Tijuca,1.0,202.0,305.78005051192645,-0.3393944449226869,0.9686234895274709
4741511,Copacabana,1.0,151.0,176.65870195220234,-0.14524448367759824,0.9686231432284588
2169712,Copacabana,1.0,118.0,178.6722831807866,-0.33957299979984223,0.9685657768207184
18568610,Leblon,2.0,298.0,348.0419535083394,-0.14378138326114287,0.9681502382782854
22420791,Recreio dos Bandeirantes,1.0,109.0,165.50508717131189,-0.34140997196554024,0.9679720286263231
30536130,Leblon,2.0,294.0,343.00546843350446,-0.14287080802912833,0.9678559211351271
8880911,Lagoa,2.0,252.0,293.9354079849559,-0.14266878656246207,0.9677906235311121
400887,Copacabana,0.0,101.0,153.8501844030973,-0.3435171989435284,0.9672909283697572
9268528,Tijuca,3.0,130.0,151.20283743806695,-0.14022777480450188,0.9670016369852895
1503835,Copacabana,1.0,202.0,234.65951136686536,-0.13917829785218316,0.9666624238730093
2132605,Copacabana,1.0,277.0,321.7274315368808,-0.13902274768184786,0.96661214677328
29793947,Leblon,1.0,202.0,308.79342066920043,-0.3458409846873146,0.9665398317471199
20963601,Copacabana,1.0,256.0,297.25633275489037,-0.1387904249929277,0.9665370551743766
20603699,Copacabana,0.0,143.0,165.99499704070868,-0.138528253565795,0.9664523158329817
22372682,Copacabana,1.0,189.0,219.34806279095554,-0.1383557365622966,0.9663965546944938
2401665,Humaitá,1.0,130.0,150.60505471519,-0.13681516038194286,0.9658986079414108
7384792,Copacabana,2.0,160.0,245.3620512262292,-0.3479024193008703,0.9658735325497134
24330459,Copacabana,1.0,147.0,170.12686133776666,-0.13593891732270913,0.9656153876814708
21890336,Gávea,2.0,298.0,344.55361552392634,-0.13511283419022369,0.9653483801690586
28538400,Ipanema,1.0,252.0,290.85761831428107,-0.13359670116082079,0.9648583339585168
2988566,Copacabana,1.0,151.0,232.68381368332257,-0.3510506914524463,0.9648559445098026
36736239,Leblon,1.0,151.0,174.2270011978209,-0.13331458980602262,0.9647671496114387
495330,Barra da Tijuca,1.0,151.0,232.8263453012925,-0.35144796520086186,0.9647275372452796
20537780,Ipanema,3.0,210.0,323.8294585765703,-0.3515105113565665,0.9647073210069994
2986483,Lagoa,1.0,164.0,189.14804283822542,-0.13295428523008324,0.9646506915641198
31258493,Copacabana,1.0,176.0,202.81306836607445,-0.13220582175541706,0.964408772364171
17357364,Flamengo,1.0,126.0,194.72368918328527,-0.3529292685010632,0.964248748738698
31851928,Barra da Tijuca,1.0,139.0,159.82730581507002,-0.13031131137984953,0.9637964266053397
21148073,Ipanema,1.0,155.0,240.16792067564157,-0.3546182206018471,0.9637028437549503
29003309,Gávea,1.0,172.0,197.6731315956523,-0.12987668778459804,0.9636559470816208
29028464,Tijuca,1.0,97.0,150.50617036556127,-0.355508151164841,0.9634151994047627
3090332,Copacabana,2.0,277.0,317.66949522585935,-0.12802455330797124,0.9630572981081582
8780421,Barra da Tijuca,1.0,298.0,341.4128550714678,-0.12715647470971825,0.9627767167744122
13405995,Botafogo,2.0,202.0,314.5336112182207,-0.35777928718767626,0.9626811202837152
32682665,Barra da Tijuca,2.0,202.0,230.98989382798814,-0.12550286658677856,0.9622422357106452
1860840,Copacabana,1.0,202.0,230.91775381949557,-0.12522966875080588,0.9621539324010739
2722225,Centro,1.0,130.0,203.0108800277948,-0.35964023217769747,0.9620796235662763
15594861,Copacabana,1.0,130.0,148.5561878711943,-0.12491023185976913,0.9620506836524984
2984779,Copacabana,1.0,160.0,182.81826257310962,-0.12481391219864879,0.9620195511040892
16113518,Barra da Tijuca,1.0,181.0,206.58848110966198,-0.12386209033638729,0.9617119021790501
4807421,Copacabana,2.0,239.0,272.71346188122106,-0.12362228710185486,0.9616343927098417
20794961,Copacabana,1.0,122.0,190.94207123197765,-0.36106275996251846,0.9616198325473995
4873919,Barra da Tijuca,1.0,151.0,236.57276560838207,-0.36171858323725037,0.9614078566163072
34091772,Santa Teresa,0.0,97.0,152.27274374288353,-0.36298514352780686,0.960998477585066
51703,Copacabana,0.0,134.0,152.3711351884701,-0.12056834232905445,0.9606472932706164
3880347,Copacabana,2.0,227.0,258.06368756923985,-0.12037217580604131,0.9605838881080261
17308950,Copacabana,0.0,147.0,231.2500269245201,-0.36432439833626173,0.9605656021505853
2067121,Copacabana,1.0,126.0,198.63498290268265,-0.36567064794557735,0.9601304658487607
13687754,Copacabana,1.0,105.0,165.5357417028771,-0.3656958979380641,0.9601223045179973
19545193,Copacabana,1.0,181.0,205.29059669099524,-0.11832298742624636,0.9599215471519689
17208576,Catete,1.0,88.0,138.91349375576507,-0.36651222555297736,0.9598584501948668
20740171,Barra da Tijuca,1.0,151.0,171.1245518040013,-0.11760177947493533,0.95968843751271
10168080,Copacabana,1.0,101.0,159.60748985524512,-0.3671976165303944,0.9596369173579
11021370,Ipanema,2.0,361.0,408.3891550770265,-0.1160392103656337,0.959183382180577
12095739,Gávea,1.0,109.0,172.72762947122575,-0.3689486717690523,0.9590709393285899
2050282,Copacabana,1.0,113.0,179.489970552461,-0.3704383612510952,0.9585894402309503
12915258,Copacabana,0.0,218.0,245.815603831136,-0.11315637981323612,0.9582515904707211
15314020,Gávea,3.0,382.0,430.27011615652066,-0.11218561165182406,0.9579378177017168
4981423,Copacabana,0.0,189.0,212.87053216734014,-0.11213638601972031,0.9579219069379473
26701899,Barra da Tijuca,2.0,218.0,245.43047860911778,-0.11176476028800253,0.9578017896540175
3302364,Leblon,1.0,202.0,227.34119512424843,-0.11146767795602885,0.9577057663709815
8777269,Copacabana,1.0,139.0,156.41738346106578,-0.11135196789301349,0.9576683664352221
12290017,Copacabana,2.0,202.0,227.0155849768892,-0.11019324941693254,0.9572938441556621
23129185,Ipanema,2.0,239.0,268.47310761546714,-0.10978048370372107,0.9571604295609808
3077482,Copacabana,1.0,139.0,222.8411104579452,-0.37623717762691633,0.9567151403275191
